"date","DJI.INDX","GSPC.INDX","IXIC.INDX","VIX.INDX","SKEW.INDX","SX5E.INDX","UKX.INDX","N225.INDX","XUTD.LSE","XJSE.SW","IS0L.XETRA","MOVE.INDX","CL.COMM","XAUUSD.FOREX","HG.COMM","NG.COMM","KC.COMM","ZC.COMM","AUDUSD.FOREX","CADUSD.FOREX","CHFUSD.FOREX","EURUSD.FOREX","GBPUSD.FOREX","IUSP.SW","IUKP.LSE","IPRP.LSE","BTC-USD.CC","AAA10Y","T5YIFR","T10Y2Y","CNYUSD.FOREX","JPYUSD.FOREX"
2022-10-28,828.520000000004,93.7601,309.780299999999,-1.64,-1.17,8.83896399999958,2.32975399999941,-1.632272,-0.680000000000007,0,-0.894289499999999,1.81999999999999,0,-21.1800000000001,-0.0370000000000004,0.498,-9.04999999999998,-1.5,-0.00380000000000003,0,-0.00570000000000004,9.9999999999989e-05,0.00459999999999994,0.149999999999999,-3.44468000000006,-64.0460000000003,309.515160899002,-0.0599999999999998,0.0699999999999998,-0.05,-0.000448231011015099,-5.47007468683523e-05
2022-10-31,-128.850000000002,-29.0801000000001,-114.299799999999,0.129999999999999,-0.100000000000009,-24.4370439999998,-45.6284130000004,0.520622000000003,-0.614999999999981,0,-1.4694085,3.31999999999999,0.469999999999999,-8.6400000000001,0.0805000000000002,0.671,7.89999999999998,17,-0.00129999999999997,-0.00229999999999997,-0.000399999999999956,-0.00800000000000001,-0.0141,0.395000000000003,-9.86490000000003,0.712425000000167,-99.5777045680006,-0.03,-0.0299999999999998,-0.02,-0.000951584687999801,-5.74510026302814e-05
2022-11-01,-79.75,-15.8798999999999,-97.3008000000009,-0.0700000000000003,-0.519999999999996,29.8023660000003,115.151071000001,3.38067399999997,0.0999999999999943,0.137559999999999,0.0135980000000018,0.5,1.63,14.3800000000001,-0.004,-0.641,-3.09999999999999,-10.25,-0.000300000000000078,-0.000199999999999978,-0.005,-0.000899999999999901,0.00140000000000007,-0.0450000000000017,10.3597425000002,75.7005249999997,-10.5009889430003,-0.0600000000000001,0,-0.06,0.00047792103821534,1.94965590585268e-05
2022-11-02,-505.440000000002,-96.4102000000003,-366.049799999999,0.0500000000000007,0.549999999999997,-49.2899310000003,-115.406482,-0.105604,0.0949999999999989,-0.0475999999999992,-0.617747500000007,-7.25,-1.83,-12.6099999999999,-0.0489999999999999,0.553999999999999,7.55000000000001,-8.25,-0.00439999999999996,-0.000400000000000067,0.00169999999999992,-0.00570000000000004,-0.00940000000000007,-0.309999999999999,-6.71572750000007,-67.33655,-325.770175985999,-0.04,0.00999999999999979,-0.04,-0.000235613554188052,1.73238681780959e-05
2022-11-03,-146.509999999998,-39.7999999999997,-181.859400000001,-0.559999999999999,-1.64999999999999,-52.0173990000003,-110.355651,0,-1.24000000000001,-0.164999999999999,-1.694092,-4.88999999999999,4.44,-5.74000000000001,0.258,-0.293,-9.95000000000002,1.75,-0.00639999999999996,-0.00519999999999998,-0.00359999999999994,-0.00660000000000005,-0.0224,-0.705000000000002,-19.45559,-74.2013999999999,50.484347900001,0.05,-0.12,-0.0599999999999999,-0.000216051965946068,-1.6414299378458e-05
2022-11-04,401.970000000001,50.6601000000001,132.309600000001,-0.75,1.28,169.866862,317.275104999999,-3.15281999999996,-0.115000000000009,0,2.1422725,-7.84,0,51.1199999999999,-0.028,0.425000000000001,3.55000000000001,0,0.0179,-0.00139999999999996,-0.00990000000000002,0.0209,0.0209999999999999,0.555,16.7428624999999,134.799,937.242317233999,0.03,0.0900000000000003,0.08,0.00221874848512396,7.68245024344088e-05
2022-11-07,423.779999999999,36.25,89.2695000000003,-0.199999999999999,0.0499999999999972,42.2700399999999,59.6379890000007,2.22971999999999,-0.424999999999983,0,0.488059499999991,-0.109999999999985,-0.819999999999993,-5.58999999999992,-0.0569999999999999,0.544,-5.19999999999999,-5.25,0.00119999999999998,0.0124,0.0165000000000001,0.00590000000000002,0.0136000000000001,-0.0599999999999987,9.81588250000004,28.0214499999997,-544.413006968,0.01,0.04,-0.01,-0.000856668750090189,-1.39551602814335e-06
2022-11-08,333.830000000002,21.3100999999997,51.680699999999,1.19,1.88,50.3560960000004,25.344615,5.12960699999999,0.530000000000001,0,1.09297650000002,-2.00000000000001,-2.88000000000001,37.8399999999999,0.0759999999999996,-0.806,-4.10000000000002,-8.25,0.00249999999999995,0.001,0.00790000000000002,0.00530000000000008,0.00249999999999995,0.0949999999999989,0.477180000000089,17.4981499999999,-2061.544872046,0.01,0,-0.03,-0.000375885769473228,4.47059980956269e-05
2022-11-09,-646.890000000003,-79.54,-263.030299999999,0.550000000000001,0.810000000000002,-31.089559,-133.986104,-3.84583499999999,-0.485000000000014,0,0.139360499999995,-1.92999999999999,-3.08,-5.99000000000001,0.036,-0.273,-1.29999999999998,-3,-0.00729999999999997,0.00429999999999997,0.00459999999999994,-0.00530000000000008,-0.0167999999999999,0.0150000000000006,-6.09140000000002,12.0036000000005,-2660.492004052,0.0899999999999999,-0.0800000000000001,0.04,0.000140955856064634,-3.63243261565652e-05
2022-11-10,1201.43,207.8,760.9805,-2.56,-2.94,185.300695,331.083129999999,6.39558600000001,2.77500000000001,0,3.45991550000001,-12.71,0.640000000000001,45.73,0.0545,0.374,5.84999999999999,-11.25,0.0187,-0.00609999999999999,0.00099999999999989,0.0173000000000001,0.0327,1.21,46.8420124999999,177.7413,1705.991600375,0.03,0,-0.03,0.00105480499092911,0.00026542037110672
2022-11-11,32.489999999998,36.5598,209.179699999999,-1.01,2.67,85.0309480000001,36.9038180000007,8.630394,-0.240000000000009,0.720879999999999,0.630083999999997,0,2.48999999999999,19.1600000000001,0.155,-0.36,-0.900000000000006,4.75,0.00849999999999995,0.0108,0.0196000000000001,0.0162,0.0142,0.215,8.08999750000009,96.0845250000002,-552.478314833999,0,0,0,0.00154049870985584,0.000110895141687036
2022-11-14,-211.160000000003,-35.6799000000001,-127.1104,1.21,-0.420000000000002,8.40917499999978,16.687836000001,-4.95706699999997,-0.324999999999989,0,-0.379438500000006,8.3,-3.08999999999999,0.379999999999882,-0.0960000000000001,0.0540000000000003,-3.90000000000001,-0.75,-0.000600000000000045,0.00439999999999996,0.0228999999999999,-0.00290000000000012,-0.00849999999999995,-0.310000000000002,-12.35145,-41.7974250000002,-416.093905821999,-0.0999999999999999,0.00999999999999979,0,0.000682123977834737,-5.56221148981205e-05
2022-11-15,56.2200000000012,34.48,162.190500000001,0.809999999999999,2.27,37.4810569999995,59.6301679999979,2.98858699999994,1.16999999999999,0.0486000000000004,0.771934499999986,8.63000000000001,1.05,6.45000000000005,-0.0154999999999998,0.101,-9.44999999999999,9.5,0.00600000000000001,-0.004,0.000900000000000123,0.00229999999999997,0.0105999999999999,-0.0799999999999983,2.81695999999999,-9.35525000000007,266.414678164001,-0.04,-0.02,-0.0499999999999999,0.000591979662869779,3.02792655507023e-05
2022-11-16,-39.0899999999965,-32.9400000000001,-174.75,-0.43,-0.379999999999995,-16.350156,15.1151000000009,0.274536000000012,0.765000000000015,0,1.42183599999998,2.21000000000001,-1.33,-4.48000000000002,-0.0515000000000003,0.166,-1.30000000000001,-1.5,-0.00159999999999993,0.00290000000000001,0.000299999999999967,0.00439999999999996,0.00500000000000012,-0.170000000000002,-7.85888,-45.0796499999997,-215.173762281003,0.02,-0.0699999999999998,-0.11,-0.000889106830421954,-1.33749577623018e-05
2022-11-17,-7.51000000000204,-12.2298999999998,-38.7002000000011,-0.18,-0.320000000000007,-16.9418559999995,-39.3313040000012,-3.49671299999997,-0.325000000000017,0,-0.492787999999976,1.34999999999999,-3.95,-12.9000000000001,-0.0985,0.169,-2.75,2.25,-0.00590000000000002,-0.00349999999999995,-0.00160000000000005,-0.00319999999999987,-0.00460000000000016,-0.805,-4.40566000000001,-34.3191000000002,18.0778057670032,-0.0800000000000001,0.0100000000000002,0.02,-0.00133249985467424,-3.27116196550369e-05
2022-11-18,199.370000000003,18.7799999999997,1.09960000000137,-0.809999999999999,-0.269999999999996,33.9616959999998,62.4862200000007,-0.218680000000006,-0.139999999999986,0,-0.309110000000004,-2.84999999999999,-1.56,-11.1299999999999,-0.0574999999999997,-0.0659999999999998,-1.39999999999998,0.25,-0.001,0.000800000000000023,-0.00919999999999987,-0.00360000000000005,0.00219999999999998,0.525000000000002,9.93797999999992,3.68009999999958,10.2597172459973,-0.04,-0.02,-0.0299999999999999,0.000724219303072815,-8.63888248676427e-06
2022-11-21,-45.4100000000035,-15.4002,-121.549800000001,-0.760000000000002,-0.450000000000003,-46.9474559999999,-53.0891579999989,-2.47483700000001,0.159999999999997,0,-0.676767500000011,2.79999999999998,-0.349999999999994,-11.1400000000001,-0.0605000000000002,0.473,6.19999999999999,-8.25,-0.00660000000000005,-0.00309999999999999,-0.000700000000000145,-0.00790000000000002,-0.00579999999999981,-0.0350000000000001,-1.62224999999989,-25.7327999999993,-910.493573264999,-0.0399999999999999,0.0599999999999996,0.0399999999999999,-0.000895831289436433,-8.87183390484375e-05
2022-11-22,397.82,53.6402000000003,149.9004,-1.07,1.72,46.6695399999994,140.545086,4.00822400000001,0.22999999999999,-0.15034,0.875342500000002,1.40000000000001,1.22,2.72000000000003,0.0430000000000001,0.00300000000000011,4.30000000000001,-2.75,0.00430000000000008,-0.00390000000000001,-0.00559999999999983,0.00649999999999995,0.00679999999999992,0.335000000000001,-0.253415000000018,-6.41305000000011,402.485437412,0.01,0.0100000000000002,-0.0599999999999999,0.000496486231384125,4.38306396684518e-05
2022-11-23,95.9599999999991,23.6799000000001,110.910099999999,-0.939999999999998,2.41000000000001,59.6742920000006,151.362451999999,0,0.75,0.139179999999998,1.85615800000002,2.66999999999999,-3.01000000000001,11.0600000000002,0.00300000000000011,0.529,-1.70000000000002,6.5,0.00829999999999997,0.00469999999999993,0.00799999999999979,0.0108000000000001,0.0183,0.119999999999997,1.98472749999996,10.4107749999998,420.936883001001,-0.0800000000000001,0.02,-0.04,-0.000402931983871341,8.36718057547472e-05
2022-11-24,0,0,0,0.0700000000000003,0,12.2379999999994,28.5222320000012,4.73649399999999,0.805000000000007,0,0.599220999999972,0,0,3.00999999999999,0,-0.131,0,0,0.00319999999999998,0.001,0.0116000000000001,-0.00100000000000011,0.00360000000000005,0,10.9134925000001,84.2575750000001,-6.24139698100043,0,0,0,0.00016597706126717,5.06388160928985e-05
2022-11-25,152.970000000001,-1.13990000000013,-58.9598999999998,0.0799999999999983,9.46000000000001,-1.94030999999995,10.8347849999991,-0.720432000000017,-0.70999999999998,-0.0363599999999984,-0.969469999999973,-6.59999999999999,-1.66,-0.710000000000036,0.0089999999999999,-0.153,3.45000000000002,4.75,-0.00129999999999997,0.000400000000000067,-0.00299999999999989,-0.000599999999999934,-0.00180000000000002,0.0650000000000013,-7.6255900000001,-21.77495,-82.623998993,0.02,-0.0100000000000002,0.01,-0.000261479022763439,-2.54085897302561e-05
2022-11-28,-497.57,-62.1802000000002,-176.8604,1.71,-9.64000000000001,-53.5621949999991,-117.694249,-0.865439999999978,0.349999999999994,-0.00936000000000092,-1.0177135,2.13,0.959999999999994,-13.9300000000001,-0.016,-0.312,-0.700000000000017,0.75,-0.01,-0.00409999999999999,-0.00449999999999995,-0.00649999999999995,-0.0137,-0.225000000000001,-13.8846649999999,-52.3797500000001,-304.518551320001,0.01,-0.0699999999999998,-0.03,-0.000828660240083295,8.27697882249418e-06
2022-11-29,3.06999999999971,-6.30999999999995,-65.7196999999996,-0.32,1.91,-5.04049900000064,41.660484,-0.97192800000002,-0.140000000000015,0,0.676577499999993,-0.5,0.960000000000008,8.98000000000002,0.0194999999999999,0.523000000000001,6.05000000000001,-3,0.00369999999999993,-0.00440000000000007,-0.00150000000000006,-0.00100000000000011,-0.000499999999999945,-0.285,-0.469910000000027,-30.1472749999998,227.660802388,0,-0.0299999999999998,0.04,0.000947570364727618,1.29710075890757e-05
2022-11-30,737.239999999998,122.4802,484.2197,-1.31,-1.91,62.1949719999998,150.975480000001,2.37317900000002,-0.849999999999994,0.114280000000001,0.758109499999989,-3.95999999999999,2.34999999999999,18.72,0.0994999999999999,-0.305000000000001,1,-3.75,0.00990000000000002,-0.00509999999999999,-0.00609999999999999,0.00780000000000003,0.0103,0.130000000000003,-4.95163000000002,-9.78342500000008,723.582278457001,0.1,0.0699999999999998,0.03,0.00131554757001548,3.44691947494358e-05
2022-12-01,-194.759999999995,-3.53999999999996,14.4501999999993,-0.739999999999998,-0.679999999999993,67.19974,131.348716999999,4.699365,2.245,0.148580000000001,2.6174005,-7.5,0.670000000000002,34.4400000000001,0.0845000000000002,-0.191999999999999,-4.15000000000001,-12,0.00230000000000008,0.00940000000000007,0.0116000000000001,0.0117,0.0197000000000001,0.715,12.30254,33.7011499999999,-201.431881385,-0.08,0,-0.02,0.000960708690783491,0.00014778785812788
2022-12-02,34.8699999999953,-4.87010000000009,-20.9501999999993,-0.780000000000001,0.319999999999993,-0.579879999999321,22.9220039999982,-3.316532,0.35499999999999,0,0.0584410000000162,-1.14999999999999,-1.23999999999999,-5.07000000000016,0.0339999999999998,-0.457000000000001,-3.15000000000001,-15,-0.002,-0.00130000000000008,0.00839999999999996,0.00160000000000005,0.00339999999999985,-0.165000000000003,10.27485,44.242925,121.526742301001,-0.05,0.0800000000000001,-0.05,0.000505572748933175,5.3382335675884e-05
2022-12-05,-482.779999999999,-72.8598999999999,-221.559600000001,1.69,-0.359999999999999,-41.1153970000005,-61.0220489999974,-2.46754000000001,0.219999999999999,-0.154785,-0.746298500000023,7.88,-3.05,-29.4299999999998,-0.0585,-0.704,0,-6.25,-0.0092000000000001,-0.000499999999999945,0,-0.00470000000000015,-0.0098999999999998,-0.194999999999997,-2.48424,13.8806250000002,-113.834744267999,-0.0399999999999999,-0.0300000000000002,-0.04,0.00117659675792547,-0.000132837928976494
2022-12-06,-350.760000000002,-57.5800999999997,-225.050799999999,1.42,-0.640000000000001,-26.8576119999998,-94.6067089999997,0.477930999999984,0.200000000000017,0,0.368502500000005,2.59,-2.68000000000001,2.51999999999998,0.0220000000000002,-0.108,0.900000000000006,-3.25,-0.000499999999999945,-0.00790000000000002,-0.00670000000000015,-0.00219999999999998,-0.0051000000000001,-0.415000000000003,-5.92169999999999,-42.180875,114.678040875999,-0.01,-0.0799999999999996,-0.0199999999999999,-0.000698063768207358,-1.60060126906799e-05
2022-12-07,1.58000000000175,-7.34010000000035,-56.3397999999997,0.509999999999998,0.700000000000003,-5.03256099999999,7.35183799999868,-1.45613099999997,1.23499999999999,0,0.615599500000002,2.00999999999999,-2.23999999999999,15.3099999999999,0.044,0.254,-3.30000000000001,2.25,0.00309999999999999,-0.00329999999999997,0.000300000000000189,0.00360000000000005,0.00619999999999998,0.155000000000001,1.27914999999996,-0.402050000000145,-241.376077109999,-0.01,-0.0500000000000003,-0.01,0.000496158739042352,2.34995424325309e-05
2022-12-08,183.560000000005,29.5901000000003,123.450199999999,-0.390000000000001,-0.269999999999996,20.387162,4.64268000000084,-0.817381000000012,0.215000000000003,0,0.346649500000012,-1.56,-0.550000000000011,3.00999999999999,0.0249999999999999,0.239,-1.5,4.25,0.00449999999999995,9.9999999999989e-05,0.00199999999999978,0.0051000000000001,0.00340000000000007,0.25,-5.65075000000002,23.975175,385.346391014999,-0.0700000000000001,0.0100000000000002,0.01,9.0580979427296e-05,-2.67802305911353e-06
2022-12-09,-305.020000000004,-29.1301000000003,-77.3798999999999,0.539999999999999,1.69999999999999,12.2862479999994,21.9045040000001,2.38403399999999,-0.954999999999984,0,-1.12169200000002,3.25,-0.439999999999998,7.40000000000009,-0.00450000000000017,0.283,-0.549999999999983,2.75,0.00270000000000004,0.00270000000000004,0.00500000000000012,-0.00260000000000016,0.00219999999999998,-0.164999999999999,3.75815499999999,8.11824999999999,-100.322005774,0.02,0.02,0.07,0.000185636073971485,4.82185331427982e-06
2022-12-12,528.580000000002,56.1802000000002,139.1201,2.17,2.62,-19.9414899999992,-26.4048750000002,-0.428363999999988,-0.410000000000025,0,-0.0745099999999752,9.14000000000001,2.15000000000001,-15.48,-0.0774999999999997,0.342,8.90000000000001,6.5,-0.005,-0.0031000000000001,0.00099999999999989,0.000500000000000167,0.00150000000000006,-0.140000000000001,-6.18547499999988,-26.6115,73.2862865310017,-0.03,-0.0100000000000002,-0.02,-0.000395444708947146,-5.87651990470372e-05
2022-12-13,103.599999999999,29.0897999999997,113.0694,-2.45,0.870000000000005,106.36292,132.865116000001,3.61688100000001,1.60500000000002,0.162185000000001,1.33403999999999,-6.84999999999999,2.22,29.1399999999999,0.0409999999999999,0.348,0.849999999999994,2.5,0.0108,0.00140000000000007,-0.000799999999999912,0.00949999999999984,0.00839999999999996,0.609999999999999,16.51764,100.6506,574.880534787997,0.04,-0.04,0.0700000000000001,0.000683094741616763,0.00011222807779584
2022-12-14,-142.290000000001,-24.3298,-85.9200000000001,-1.41,1.5,8.37244200000077,41.624346999999,1.49006399999999,-0.230000000000018,0.0303399999999989,0.136744000000022,-14.82,1.89,-3.01999999999998,0.0354999999999999,-0.505,0.25,-4.75,0.001,0.004,0.00770000000000004,0.00520000000000009,0.00669999999999993,0.18,10.3606799999999,54.8141999999998,34.3310191910023,0.04,-0.04,-0.03,-0.000132586086299485,5.98855275890826e-06
2022-12-15,-764.129999999997,-99.5700999999999,-360.3593,1.69,0.259999999999991,-170.557912000001,-268.590061000001,-3.57854399999999,0.365000000000009,0,-1.97718500000002,-9,-1.17,-30.6099999999999,-0.112,0.54,3.34999999999999,14.5,-0.0162,0.000299999999999967,0.00540000000000007,-0.00560000000000005,-0.0245,-0.66,-17.85105,-91.0137,-450.784943388,0.01,-0.02,-0.05,-0.000472416386766872,-0.000123224838216336
2022-12-16,-281.760000000002,-43.3899000000001,-105.1201,-0.209999999999997,-4.44999999999999,-50.4008559999993,-140.910911999999,-3.82943400000002,-0.509999999999991,0,-1.25643099999999,2.39,-1.81999999999999,15.6799999999998,-0.00150000000000006,-0.37,-7.34999999999999,-0.5,-0.00170000000000003,-0.00580000000000003,-0.00380000000000003,-0.00439999999999996,-0.00360000000000005,-0.875,-23.6382199999999,-137.4331,-717.381432434002,0.0399999999999999,0.0100000000000002,0.1,1.02816346303769e-05,5.6810545412362e-05
2022-12-19,-162.919999999998,-34.7001999999998,-159.3799,-0.199999999999999,-2.95,16.4060559999994,39.8534459999992,-2.113204,-1.155,0,-0.179475499999995,4.66999999999999,0.899999999999991,-4.89999999999986,0.0215000000000001,-0.89,-0.0999999999999943,-5.75,0.00150000000000006,-0.00169999999999992,-0.00800000000000001,0.00229999999999997,0.000599999999999934,0,3.36383999999987,-10.4985000000001,-207.803832665999,-0.0299999999999999,-0.0100000000000002,0.0099999999999999,-0.000131493676503724,-1.01527014523765e-05
2022-12-20,92.1999999999971,3.96019999999999,1.08009999999922,-0.940000000000001,-1.52000000000001,-3.19539099999974,37.1050959999993,3.082256,-0.935000000000002,0.127799999999999,-0.744590500000015,1.60000000000001,0.900000000000006,29.97,0.0145,-0.494,3.75,4.75,-0.00220000000000009,0.00249999999999995,0.00669999999999993,0.00160000000000005,0.00350000000000006,-0.300000000000001,-7.93702999999994,-36.3511250000001,466.625564258,0.0299999999999999,0.11,0.12,0.000366315643171883,0.000287857473345531
2022-12-21,526.740000000005,56.8197999999998,162.259700000001,-1.41,-1.31999999999999,67.0160160000005,80.8595340000011,-1.37035599999999,0.139999999999986,0,-0.281813999999997,-4.92,2.2,-3.27999999999997,0.00850000000000017,0.0220000000000002,1.54999999999998,10.25,0.00290000000000001,0.00229999999999997,0.00300000000000011,-0.00180000000000002,-0.00980000000000003,0.545000000000002,5.48404999999991,71.5403499999998,-88.7708238699997,0.02,0.00999999999999979,0.03,-0.000403254802419817,-4.47018636924781e-05
2022-12-22,-348.990000000005,-56.0499999999997,-233.25,1.9,0.170000000000002,-55.6295480000008,-63.7578520000006,0.913139999999999,0.180000000000007,0,-0.619031000000007,-2.95,-0.800000000000011,-21.5600000000002,-0.0545,-0.31,-0.449999999999989,-1.75,-0.004,-0.000699999999999923,-0.000100000000000211,-0.00100000000000011,-0.004,-0.465,-6.96728999999993,-16.91095,12.8070373830014,-0.02,-0.0899999999999999,-0.0399999999999999,-6.15229555451513e-05,7.98461145226029e-06
2022-12-23,176.440000000002,22.4301999999998,21.7402999999995,-1.1,0.149999999999991,1.36331700000028,15.7015540000011,-4.695437,-0.509999999999991,-0.122999999999999,0.104852999999991,1.12,2.07000000000001,5.34000000000015,0.0514999999999999,0.0520000000000005,3.09999999999999,5.75,0.00509999999999999,-0.00130000000000008,-0.00549999999999984,0.00209999999999999,0.00150000000000006,0.149999999999999,6.241175,20.8804750000004,-33.3892527180033,0.01,-0.0300000000000002,0.0099999999999999,-0.00011060823837955,-2.61719370611172e-05
2022-12-26,0,0,0,0,0,0,0,1.27964999999998,0,0,0,0,0,-0.300000000000182,0,0.164,0,0,0.000900000000000012,0.00260000000000005,-0.00219999999999998,0.00209999999999999,0.000199999999999978,0,0,0,122.853003713,0,0,0,0.000569196618742412,-3.9668002899864e-06
2022-12-27,37.6299999999974,-15.5700999999999,-144.6299,0.779999999999998,-1.13,26.0539680000002,0,0.314999999999998,0,-0.0247499999999992,-0.939368999999971,11.72,-0.0300000000000011,16.3200000000002,0.0305,0.138,-5.05000000000001,8.5,0.000500000000000056,0.00170000000000003,0.00099999999999989,0.000300000000000189,-0.00390000000000001,0.0100000000000016,0,0,-202.631194801997,0,0.0800000000000001,0.0800000000000001,4.3336847961345e-05,-3.43917354686382e-05
2022-12-28,-365.849999999999,-46.0300000000002,-139.940499999999,0.490000000000002,-1.41,-37.0321260000001,-4.58111100000133,-0.805274999999995,-2.095,-0.0277500000000011,-0.257409000000024,-4.82000000000001,-0.570000000000007,-9.84000000000015,-0.00150000000000006,-0.573,6.60000000000002,8,0.000499999999999945,0.00179999999999991,0.00330000000000008,-0.00300000000000011,-0.000799999999999912,0.114999999999998,-2.94486999999992,-1.24462499999981,-164.602243613001,-0.01,0.04,0.05,-0.000382933124637136,-5.51519885394159e-05
